id,name,name_fr,type,description,description_fr,prerequisites,prerequisite_feats,benefit,benefit_fr,benefit_short_fr,normal,special,source,teamwork,critical,grit,style,performance,racial,companion_familiar,race_name,note,goal,completion_benefit,multiples,suggested_traits,effects,passive,conditions,external_conditions
1456,Adaptive Fortune,#N/D,General,Your luck takes on almost legendary proportions.,#N/D,"Wis 17, Improved Unarmed Strike, Wolf Style, Wolf Trip, Knowledge (nature) 9 ranks.",Fortunate One,"Increase the number of times per day you can use the adaptable luck racial trait by 1. Furthermore, when you use adaptable luck, increase the luck bonus for each type of use by 2.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
1563,Blundering Defense,#N/D,Combat,Your feverish and sometimes comical defensive techniques offer enough distraction to aid allies.,#N/D,"Bard level 1st, cleric or oracle level 1st, worshiper of Shelyn.",Cautious Fighter,"Whenever you fight defensively or use the total defense action, allies gain a luck bonus to AC and CMD equal to 1/2 the dodge bonus you gain from the action you are taking. Allies only gain this bonus while they are adjacent to you.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
108,Cautious Fighter,#N/D,Combat,You care more about survival than victory.,#N/D,0,0,"When fighting defensively or using total defense, your dodge bonus to AC increases by 2.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
295,Courageous Resolve,#N/D,General,"Even when others run, you tend to stand your ground.",#N/D,"Dex 13, Wis 13, Improved Unarmed Strike, base attack bonus +8.",0,"If you have the fearless racial trait, your racial bonus on saving throws against fear effects increases to +4. If you have the craven racial trait, you still take the -2 penalty on fear saves, but you can gain the benefit of morale bonuses on saving throws against fear effects.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
313,Desperate Swing,#N/D,Combat,You land your most telling blows in desperate situations.,#N/D,Base attack bonus +1.,Cautious Fighter,"Once per day, you can make a single melee attack while taking the total defense action. You take a -4 penalty on attack rolls when making this attack. You also gain a +4 bonus on critical confirmation rolls made while fighting defensively or making an attack of opportunity using this feat.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
344,Fortunate One,#N/D,General,You have an even greater knack than most halflings for adaptable luck.,#N/D,"Ride 9 ranks, Mounted Combat.",0,The number of times per day you can use the adaptable luck racial trait increases by 1.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
564,Improved Low Blow,#N/D,Combat,You are adept at hitting larger opponents where it hurts.,#N/D,Second judgment class feature.,0,"Your bonus to conf irm critical hits against opponents larger than yourself improves to +2. Furthermore, once per day, after you fail to hit with a critical hit conf irmation roll, you can reroll the conf irmation roll, but must take the new result even if it is worse.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
569,Lucky Healer,#N/D,General,Your luck allows you to draw from magical healing far more efficiently than most.,#N/D,0,0,"Spend a use of your adaptive luck racial trait to reroll the damage healed from a single magical healing effect (such as a spell with ""cure"" in the title or channel energy). You regain a number of hit points equal to the new roll or the original roll, whichever is greater. Other creatures healed by the effect do not gain this benef it.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
745,Lucky Strike,#N/D,Combat,Your luck increases the potency of your weapon attacks.,#N/D,"Cha 13, half-elf.",0,"Spend a use of your adaptive luck racial trait to reroll the damage from a single weapon attack. You deal damage equal to the new damage roll, or the original roll, whichever is greater.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
756,Risky Striker,#N/D,Combat,You can make yourself a little more vulnerable to larger creatures in order to land a devastating blow.,#N/D,"Str 13, Cleave, Power Attack, base attack bonus +1.",0,"You can choose to take a -1 penalty to AC to gain a +2 bonus on melee damage rolls against creatures two or more size categories larger than you. When your base attack bonus reaches +4 and every four levels thereafter, the damage increases by 2. The bonus damage is multiplied in the case of a critical hit. You can only choose to use this feat when you declare that you are making an attack action or a full-attack action with a melee weapon. The effects last until your next turn.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
800,Sure and Fleet,#N/D,General,You are both fast and careful.,#N/D,"Dexterity 13, catfolk.",0,You gain a +2 racial bonus on Acrobatics and Climb checks.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
844,Surprise Strike,#N/D,Combat,You actually seem to do more damage when frantically trying to avoid your enemies.,#N/D,Ifrit.,"Cautious Fighter, Desperate Swing","Once per day, when fighting defensively or making an attack of opportunity while taking the total defense action with the Desperate Swing feat, you take no penalty on the attack roll.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
848,Uncanny Defense,#N/D,Combat,Your instinct for self-preservation gives you many advantages.,#N/D,"Draconic Aspect, kobold.",Cautious Fighter,"While fighting defensively or taking the total defense action, you gain a bonus on your Ref lex saving throws and to your CMD equal to 1/2 of the dodge bonus to AC you gained from taking that action.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Halfling,0,0,0,0,0,0,0,0,0
861,Bestow Luck,#N/D,General,You are extremely lucky and sometimes your allies are as well.,#N/D,"Toughness, base attack bonus +1, orc.","Defiant Luck, Inexplicable Luck",You gain an extra use per day of your Defiant Luck ability. You can also use your Inexplicable Luck ability to grant an ally that can see and hear its benefit as an immediate action.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
963,Critical Versatility,#N/D,Combat,An open mind and combat training grant versatility to your critical hits.,#N/D,"Combat Expertise, Improved Unarmed Strike, base attack bonus +2 or monk level 2nd.",0,"Once per day, you can spend 1 hour practicing maneuvers to gain one single critical feat that you meet the prerequisites for. You gain the benefits of the chosen critical feat until you choose to practice a different critical feat.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
964,Dauntless Destiny,#N/D,General,Your ability to avert disaster is impressive.,#N/D,"Critical Focus, ability to cast dismissal or banishment, caster level 9th.",Fearless Curiosity,"You gain a +1 bonus on saving throws against effects with the emotion descriptor; this bonus stacks with those granted by Fearless Curiosity and Intimidating Confidence. In addition, once per day you may reroll a natural 1 on a saving throw or an attack roll. If your reroll results in a successful saving throw or attack roll, as a free action you can make an Intimidate check to demoralize the target of your attack or the creature that forced you to make a saving throw, as long as the creature is within 30 feet and can see and hear you. This effect does not apply on saving throws against traps or other objects. This does not stack with other effects that allow you to reroll a saving throw or an attack roll. You may only make one reroll.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
1454,Defiant Luck,#N/D,General,You can sometimes defiantly shrug off spells and attacks that would kill a lesser creature.,#N/D,"Improved Initiative, Bluff 3 ranks.",0,"Once per day, after you roll a natural 1 on a saving throw or a critical hit is confirmed against you, you can either reroll that saving throw, or force the creature that confirmed the critical hit against you to reroll the critical confirmation roll. This does not stack with other effects that allow you to reroll a saving throw or an attack roll. You may only make one reroll.",#N/D,#N/D,0,"If you are using the optional hero point system (Advanced Player's Guide 322-324), you can also spend 1 hero point when a critical hit is confirmed against you to have the opponent reroll the critical hit confirmation roll.",Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
38,Fast Learner,#N/D,General,You progress gain extra versatility.,#N/D,0,0,"When you gain a level in a favored class, you gain both +1 hit point and +1 skill rank instead of choosing either one or the other benefit or you can choose an alternate class reward.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
39,Fearless Curiosity,#N/D,General,Your desire to see and experience the world overrides healthy caution.,#N/D,"Dex 13, Improved Unarmed Strike.",0,"You gain a +1 bonus on saving throws against effects with the emotion descriptor. In addition, for any round in which you begin your turn affected by a fear effect, you gain a new save at the beginning of your turn to reduce the severity of the fear effect, from panicked to frightened, frightened to shaken, and shaken to unaffected.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
40,Heroic Will,#N/D,General,Your indomitable will breaks free from mental shackles.,#N/D,0,Iron Will,"Once per day as a standard action, you may attempt a new saving throw against a harmful condition requiring a Will save that is affecting you. If you are dominated, controlled, or cannot take an action because of the effect against which you are trying to make a new saving throw, you can make this saving throw at the start of the turn as no action, but on a success, your turn ends. You cannot use this feat to remove instantaneous effects, effects that do not require a Will save, or effects that do not allow a saving throw.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
204,Huntmaster,#N/D,General,"You are an expert trainer of horses, hounds, falcons, or hunting cats.",#N/D,"Combat Reflexes, Mobility, base attack bonus +5.",0,"If you have the animal companion class feature, pick one of the following types of animal companions that this feat affects: bird, dog, small cat, or horse. If you have the divine bond (mount) or mount class feature, this feat always affects horses. You gain a +2 bonus on Handle Animal and Knowledge (nature) checks with creatures of that type of animal. Furthermore, you are treated as one level higher when determining the abilities of your animal companion or mount, as long as it is of the chosen type.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
210,Improved Improvisation,#N/D,General,You are masterful in your improvisation.,#N/D,"Critical Focus, base attack bonus +13.","Fast Learner, Improvisation","Your nonprof iciency penalty with weapons, armor, and shields is halved. In addition, the bonus on all skill checks for skills you have no ranks in increases to +4 instead of +2.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
676,Improvisation,#N/D,General,You can figure out how to do almost anything.,#N/D,Lay on hands class feature.,Fast Learner,"You gain a +2 bonus on all skill checks for skills you have no ranks in. Furthermore, you can use all trained skills untrained.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
731,Inexplicable Luck,#N/D,General,Others are often dumfounded by your luck.,#N/D,"Attuned to the Wild, Guardian of the Wild, elf.",Defiant Luck,"Once per day, as a free action before a roll is made, you gain a +8 bonus on any single d20 roll. You can also use this ability after the roll is made, but if you do, this bonus is reduced to +4.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
770,Intimidating Confidence,#N/D,General,You have boundless faith in your success.,#N/D,"Fleet of foot racial trait, halfling.",Fearless Curiosity,"You gain a +1 bonus on saving throws against effects with the emotion descriptor; this bonus stacks with the bonus granted by Fearless Curiosity. When you confirm a critical hit, as a free action you can make an Intimidate check to demoralize one creature you threaten. If you have the Dazzling Display feat, you can make Intimidate checks to demoralize all creatures you threaten instead. You gain a +2 bonus on this check if your weapon has a x3 critical modifier, or +4 if it has a x4 critical modifier.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
993,Martial Mastery,#N/D,Combat,You broaden your study of weapons to encompass multiple similar weapons.,#N/D,Jiang-shi.,Martial Versatility,"Each combat feat you have that applies to a specific weapon (e.g., Weapon Focus) can be used with all weapons in the same weapon group (Ultimate Combat 45).",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Human,0,0,0,0,0,0,0,0,0
